300	-1.576805
296	-1.550849
296	-1.535424
296	-1.513750
296	-1.469280
296	-1.430754
296	-1.412710
296	-1.393963
292	-1.375585
292	-1.371808
292	-1.363281
292	-1.352181
292	-1.344995
292	-1.335217
288	-1.327826
288	-1.325068
288	-1.325741
288	-1.329564
288	-1.332221
288	-1.335780
284	-1.337015
284	-1.339014
284	-1.334128
284	-1.317944
284	-1.310043
284	-1.301545
284	-1.295011
276	-1.275887
276	-1.267339
276	-1.255004
276	-1.251872
276	-1.243737
272	-1.228734
272	-1.221396
272	-1.210126
272	-1.207837
272	-1.206475
268	-1.194313
268	-1.179126
268	-1.174026
268	-1.174693
268	-1.168272
260	-1.139960
260	-1.133499
260	-1.129190
260	-1.129117
256	-1.127606
256	-1.122127
256	-1.112061
256	-1.107190
256	-1.105543
256	-1.100049
256	-1.098016
252	-1.093205
252	-1.089709
252	-1.076797
252	-1.067483
252	-1.046458
252	-1.030769
248	-1.022305
248	-1.014251
248	-0.990240
248	-0.952545
248	-0.930147
248	-0.891115
244	-0.865958
244	-0.850101
244	-0.833219
244	-0.832492
244	-0.834353
244	-0.839174
240	-0.838129
240	-0.837375
240	-0.848066
240	-0.847966
240	-0.847375
240	-0.852835
236	-0.859888
236	-0.870971
236	-0.882770
236	-0.887539
236	-0.886888
236	-0.883261
236	-0.886519
232	-0.887487
232	-0.886069
232	-0.886170
232	-0.890227
232	-0.888916
232	-0.891115
228	-0.898313
228	-0.899508
228	-0.905101
220	-0.929593
220	-0.924946
220	-0.919206
220	-0.916194
220	-0.921903
216	-0.918617
216	-0.915935
216	-0.911380
216	-0.904083
216	-0.899197
216	-0.894838
212	-0.895965
212	-0.888744
212	-0.883730
212	-0.885578
212	-0.888379
212	-0.883424
212	-0.878306
208	-0.871687
208	-0.860924
208	-0.832553
208	-0.804386
208	-0.775763
208	-0.749111
204	-0.708673
204	-0.694105
204	-0.678938
204	-0.631933
200	-0.621835
200	-0.614351
200	-0.620396
200	-0.628103
200	-0.634151
200	-0.632318
196	-0.630988
196	-0.636343
196	-0.646249
196	-0.657943
196	-0.673595
196	-0.687432
196	-0.721676
192	-0.780587
192	-0.805469
192	-0.835049
192	-0.845279
192	-0.869270
188	-0.892657
188	-0.922337
188	-0.944087
188	-0.974847
188	-0.995585
184	-1.002438
180	-1.007041
180	-1.013359
180	-1.012290
180	-1.017264
180	-1.027022
180	-1.033062
176	-1.044909
176	-1.046309
176	-1.047247
176	-1.046526
176	-1.047826
176	-1.049701
172	-1.049601
172	-1.055718
172	-1.058292
172	-1.058320
172	-1.059558
168	-1.062070
168	-1.063842
168	-1.067118
168	-1.069065
168	-1.070950
168	-1.074640
168	-1.070022
164	-1.064324
164	-1.061590
164	-1.061507
164	-1.059835
164	-1.063064
164	-1.063459
160	-1.062736
160	-1.064154
160	-1.064106
160	-1.058817
160	-1.056067
160	-1.053868
160	-1.054395
156	-1.057738
156	-1.059016
156	-1.058319
156	-1.060722
156	-1.059812
148	-1.063688
